"screening_id","source_db","query_id","accession","title","url","search_date","decision","exclusion_reason","notes","screened_by","screening_round"
"SCR00302","ena","ENA_Q1","PRJNA1136218","Correction of batch effect in gut microbiota profiling of ASD cohorts from different geographical origin","https://www.ebi.ac.uk/ena/browser/view/PRJNA1136218","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1136218 first seen in bioproject (screening_id=SCR00040)","screening_agent","1"
"SCR00303","ena","ENA_Q1","PRJNA1141738","Metagenomics of fecal microbiota in children with ASD","https://www.ebi.ac.uk/ena/browser/view/PRJNA1141738","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1141738 first seen in bioproject (screening_id=SCR00039)","screening_agent","1"
"SCR00304","ena","ENA_Q1","PRJNA1149350","Impact of Washed Microbiota Transplantation on the Colonic in situ Microbiota of Children with Autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA1149350","2026-04-02","exclude","no_control_group","Round 2: WMT intervention; 254 ASD samples only; no healthy controls","screening_agent","2"
"SCR00305","ena","ENA_Q1","PRJNA1155863","Metataxonomic and immunological analysis of feces from children with or without Phelan-McDermid syndrome","https://www.ebi.ac.uk/ena/browser/view/PRJNA1155863","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1155863 first seen in bioproject (screening_id=SCR00037)","screening_agent","1"
"SCR00306","ena","ENA_Q1","PRJNA1199347","Gut microbiota in children with autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA1199347","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1199347 first seen in bioproject (screening_id=SCR00033)","screening_agent","1"
"SCR00307","ena","ENA_Q1","PRJNA1207206","Gut microbiota diversity and composition in children with autism spectrum disorder","https://www.ebi.ac.uk/ena/browser/view/PRJNA1207206","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1207206 first seen in bioproject (screening_id=SCR00032)","screening_agent","1"
"SCR00308","ena","ENA_Q1","PRJNA1222609","Comprehensive analysis of gut microbiota and fecal metabolites in patients with autism spectrum disorder","https://www.ebi.ac.uk/ena/browser/view/PRJNA1222609","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1222609 first seen in bioproject (screening_id=SCR00031)","screening_agent","1"
"SCR00309","ena","ENA_Q1","PRJNA1249993","Gut Microbiota Modulation by FMT Rescues Autism-like Phenotypes and Prefrontal E/I Imbalance in ASD Mice","https://www.ebi.ac.uk/ena/browser/view/PRJNA1249993","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1249993 first seen in bioproject (screening_id=SCR00029)","screening_agent","1"
"SCR00310","ena","ENA_Q1","PRJNA1250271","Genomic Sequencing of Fecal Isolates from Autistic or Healthy Children","https://www.ebi.ac.uk/ena/browser/view/PRJNA1250271","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1250271 first seen in bioproject (screening_id=SCR00028)","screening_agent","1"
"SCR00311","ena","ENA_Q1","PRJNA1273336","Gut Microbiota Characteristics and the Efficacy of Fecal Microbiota Transplantation in Children with Autism Spectrum Disorder in Central China","https://www.ebi.ac.uk/ena/browser/view/PRJNA1273336","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1273336 first seen in bioproject (screening_id=SCR00025)","screening_agent","1"
"SCR00312","ena","ENA_Q1","PRJNA1274164","A novel synbiotic (SCM06) for anxiety and sensory hyperresponsiveness in children with autism spectrum disorder: an open-label pilot study","https://www.ebi.ac.uk/ena/browser/view/PRJNA1274164","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1274164 first seen in bioproject (screening_id=SCR00023)","screening_agent","1"
"SCR00313","ena","ENA_Q1","PRJNA1274925","Gut microbiota diversity is altered in a sex-dependent manner in Shank3B heterozygote mice","https://www.ebi.ac.uk/ena/browser/view/PRJNA1274925","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1274925 first seen in bioproject (screening_id=SCR00022)","screening_agent","1"
"SCR00314","ena","ENA_Q1","PRJNA1276154","Metagenomic sequence of human feces","https://www.ebi.ac.uk/ena/browser/view/PRJNA1276154","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00315","ena","ENA_Q1","PRJNA1277165","Gut Microbiota and Urine Metabolomics Signature in Autism Spectrum Disorder children from Southern China","https://www.ebi.ac.uk/ena/browser/view/PRJNA1277165","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1277165 first seen in bioproject (screening_id=SCR00021)","screening_agent","1"
"SCR00316","ena","ENA_Q1","PRJNA1280289","Gut Microbiota Composition and Phylogenetic Analysis in Autism Spectrum Disorder: A Comparative Study","https://www.ebi.ac.uk/ena/browser/view/PRJNA1280289","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1280289 first seen in bioproject (screening_id=SCR00020)","screening_agent","1"
"SCR00317","ena","ENA_Q1","PRJNA1282650","Retrospective review: single- and multidonor washed microbiota transplantation have equivalent efficacy in the treatment of autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA1282650","2026-04-02","exclude","no_control_group","Round 2: Single vs multidonor WMT comparison; 44 ASD patients only","screening_agent","2"
"SCR00318","ena","ENA_Q1","PRJNA1295997","novel microbiota and the gut-brain axis in ASD individuals","https://www.ebi.ac.uk/ena/browser/view/PRJNA1295997","2026-04-02","exclude","no_control_group","Round 2: 20 runs from non-verbal ASD; no controls; no publication","screening_agent","2"
"SCR00319","ena","ENA_Q1","PRJNA1304930","SPIND","https://www.ebi.ac.uk/ena/browser/view/PRJNA1304930","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1304930 first seen in bioproject (screening_id=SCR00018)","screening_agent","1"
"SCR00320","ena","ENA_Q1","PRJNA1307773","Metagenomic data on adolescents with autism spectrum disorder","https://www.ebi.ac.uk/ena/browser/view/PRJNA1307773","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1307773 first seen in bioproject (screening_id=SCR00017)","screening_agent","1"
"SCR00321","ena","ENA_Q1","PRJNA1307800","Gut microbiota","https://www.ebi.ac.uk/ena/browser/view/PRJNA1307800","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1307800 first seen in bioproject (screening_id=SCR00016)","screening_agent","1"
"SCR00322","ena","ENA_Q1","PRJNA1314238","K11 Probiotic Mix","https://www.ebi.ac.uk/ena/browser/view/PRJNA1314238","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00323","ena","ENA_Q1","PRJNA1314996","K11 Probiotic Mix","https://www.ebi.ac.uk/ena/browser/view/PRJNA1314996","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00324","ena","ENA_Q1","PRJNA1322369","Human viral metagenome","https://www.ebi.ac.uk/ena/browser/view/PRJNA1322369","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1322369 first seen in bioproject (screening_id=SCR00015)","screening_agent","1"
"SCR00325","ena","ENA_Q1","PRJNA1327885","Autism-Microbiota","https://www.ebi.ac.uk/ena/browser/view/PRJNA1327885","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1327885 first seen in bioproject (screening_id=SCR00014)","screening_agent","1"
"SCR00326","ena","ENA_Q1","PRJNA1368445","16s RNA sequencing","https://www.ebi.ac.uk/ena/browser/view/PRJNA1368445","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1368445 first seen in bioproject (screening_id=SCR00011)","screening_agent","1"
"SCR00327","ena","ENA_Q1","PRJNA1377943","Dissecting the gut microbiome in multiplex autism spectrum disorder families","https://www.ebi.ac.uk/ena/browser/view/PRJNA1377943","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1377943 first seen in bioproject (screening_id=SCR00009)","screening_agent","1"
"SCR00328","ena","ENA_Q1","PRJNA1393140","Gut microbiota and its association with gastrointestinal symptoms and pharmacological treatments in a sibling-matched cohort with autism spectrum disorder in Uruguay","https://www.ebi.ac.uk/ena/browser/view/PRJNA1393140","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1393140 first seen in bioproject (screening_id=SCR00006)","screening_agent","1"
"SCR00329","ena","ENA_Q1","PRJNA1406237","Mouse Autism Research","https://www.ebi.ac.uk/ena/browser/view/PRJNA1406237","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1406237 first seen in bioproject (screening_id=SCR00005)","screening_agent","1"
"SCR00330","ena","ENA_Q1","PRJNA1425957","Analysis of microbial diversity and function on ASD gut microbiota","https://www.ebi.ac.uk/ena/browser/view/PRJNA1425957","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1425957 first seen in bioproject (screening_id=SCR00004)","screening_agent","1"
"SCR00331","ena","ENA_Q1","PRJNA1432034","Gut Microbiome Changes Following Antibiotic Treatment in a Maternal Immune Activation Model","https://www.ebi.ac.uk/ena/browser/view/PRJNA1432034","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1432034 first seen in bioproject (screening_id=SCR00002)","screening_agent","1"
"SCR00332","ena","ENA_Q1","PRJNA613632","Meningeal gd T cells regulate anxiety like behaviors via Il17a signaling on Neurons (PFC neurons)","https://www.ebi.ac.uk/ena/browser/view/PRJNA613632","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00333","ena","ENA_Q1","PRJNA613633","Meningeal gd T cells regulate anxiety like behaviors via Il17a signaling on Neurons (DG neurons)","https://www.ebi.ac.uk/ena/browser/view/PRJNA613633","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00334","ena","ENA_Q1","PRJNA811189","A common epigenetic mechanism across different cellular origins underlies systemic immune dysregulation in an idiopathic autism mouse model","https://www.ebi.ac.uk/ena/browser/view/PRJNA811189","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA811189 first seen in bioproject (screening_id=SCR00183)","screening_agent","1"
"SCR00335","ena","ENA_Q1","PRJNA1258689","Exploring the Role of Gut Microbiota and Metabolomic Changes on Singing in Zebra Finches","https://www.ebi.ac.uk/ena/browser/view/PRJNA1258689","2026-04-02","exclude","duplicate_dataset","Duplicate of PRJNA1258689 first seen in bioproject (screening_id=SCR00027)","screening_agent","1"
"SCR00336","ena","ENA_Q1","PRJNA697879","MIPP-Seq: Ultra-sensitive rapid detection and validation of low-frequency mosaic mutations","https://www.ebi.ac.uk/ena/browser/view/PRJNA697879","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00337","ena","ENA_Q2","PRJEB32974","Targeted next-generation sequencing in children with intellectual disabilities, autism spectrum disorders and multiple congenital abnormalities","https://www.ebi.ac.uk/ena/browser/view/PRJEB32974","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00338","ena","ENA_Q2","PRJEB63996","CRISPR screening of autism risk genes in brain organoids","https://www.ebi.ac.uk/ena/browser/view/PRJEB63996","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00339","ena","ENA_Q2","PRJEB64174","Single-cell CRISPR screening of autism risk genes in brain organoids","https://www.ebi.ac.uk/ena/browser/view/PRJEB64174","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00340","ena","ENA_Q2","PRJEB57750","Autism Spectrum Disorders","https://www.ebi.ac.uk/ena/browser/view/PRJEB57750","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00341","ena","ENA_Q2","PRJEB44446","Novel candidate genes, including MIS18BP1, for Autism Spectrum Disorders identified by whole-exome sequencing in the Lebanese population","https://www.ebi.ac.uk/ena/browser/view/PRJEB44446","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00342","ena","ENA_Q2","PRJEB101865","MTHFR C677T is not associated with autism spectrum disorder in a Mexican cohort","https://www.ebi.ac.uk/ena/browser/view/PRJEB101865","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00343","ena","ENA_Q2","PRJEB106500","Comprehensive mtDNA variant analysis in Turkish pediatric ASD cohort","https://www.ebi.ac.uk/ena/browser/view/PRJEB106500","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00344","ena","ENA_Q2","PRJEB14713","Whole-genome sequencing expands the mutational spectrum of autism with novel genes, causative CNVs and chromosomal rearrangements","https://www.ebi.ac.uk/ena/browser/view/PRJEB14713","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00345","ena","ENA_Q2","PRJEB29726","RNA-seq of 36 individuals with autism spectrum disorder","https://www.ebi.ac.uk/ena/browser/view/PRJEB29726","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00346","ena","ENA_Q2","PRJEB34706","whole genome DNA sequence analysis in patients with autism spectrum disorder and their families","https://www.ebi.ac.uk/ena/browser/view/PRJEB34706","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00347","ena","ENA_Q2","PRJEB43914","Novel candidate genes, including MIS18BP1, for Autism Spectrum Disorders identified by whole-exome sequencing in the Lebanese population","https://www.ebi.ac.uk/ena/browser/view/PRJEB43914","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00348","ena","ENA_Q2","PRJEB73460","Transcriptome study in Sicilian patients with autism spectrum disease","https://www.ebi.ac.uk/ena/browser/view/PRJEB73460","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00349","ena","ENA_Q2","PRJEB81859","WES analysis in 122 Children with ASD","https://www.ebi.ac.uk/ena/browser/view/PRJEB81859","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00350","ena","ENA_Q2","PRJEB83709","YTHDF2 and ASD-DM","https://www.ebi.ac.uk/ena/browser/view/PRJEB83709","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00351","ena","ENA_Q2","PRJEB96538","Exploration of homocysteine metabolism and genetics in Autism Spectrum Disorder","https://www.ebi.ac.uk/ena/browser/view/PRJEB96538","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00352","ena","ENA_Q2","PRJEB72103","CHD8 haploinsufficiency alters the developmental trajectories of human excitatory and inhibitory neurons linking autism phenotypes with transient cellular defects","https://www.ebi.ac.uk/ena/browser/view/PRJEB72103","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00353","ena","ENA_Q2","PRJNA172039","Sporadic autism exomes reveal a highly interconnected protein network of de novo mutations","https://www.ebi.ac.uk/ena/browser/view/PRJNA172039","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00354","ena","ENA_Q2","PRJNA172040","Sporadic autism exomes reveal a highly interconnected protein network of de novo mutations","https://www.ebi.ac.uk/ena/browser/view/PRJNA172040","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00355","ena","ENA_Q2","PRJNA213481","Genetics of Epilepsy and Cognitive Disorders: Autism Spectrum Disorders Study","https://www.ebi.ac.uk/ena/browser/view/PRJNA213481","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00356","ena","ENA_Q2","PRJNA213483","Genetics of Epilepsy and Cognitive Disorders: Autism Spectrum Disorders Study","https://www.ebi.ac.uk/ena/browser/view/PRJNA213483","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00357","ena","ENA_Q2","PRJNA1036375","Whole Exome Sequencing on a multiplex family of Indian origin","https://www.ebi.ac.uk/ena/browser/view/PRJNA1036375","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00358","ena","ENA_Q2","PRJNA1071313","Decoding the genetic landscape of autism spectrum disorder in Indian simplex families by Whole Exome Sequencing","https://www.ebi.ac.uk/ena/browser/view/PRJNA1071313","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00359","ena","ENA_Q2","PRJNA1072259","Decoding the genetic landscape of autism spectrum disorder in Indian simplex families by Whole Exome Sequencing","https://www.ebi.ac.uk/ena/browser/view/PRJNA1072259","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00360","ena","ENA_Q2","PRJNA1166212","Genome-wide methylation analysis of post-mortem cerebellum samples supports the role of peroxisomes in autism spectrum disorder","https://www.ebi.ac.uk/ena/browser/view/PRJNA1166212","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00361","ena","ENA_Q2","PRJNA1215382","Optical genome mapping reveals novel structural variations in an autism spectrum disorder cohort","https://www.ebi.ac.uk/ena/browser/view/PRJNA1215382","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00362","ena","ENA_Q2","PRJNA1251848","New Clinical Features and a Novel DCDC2 Variant in Neonatal Sclerosing Cholangitis","https://www.ebi.ac.uk/ena/browser/view/PRJNA1251848","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00363","ena","ENA_Q2","PRJNA1047123","A novel autism-associated UBLCP1 mutation impacts proteasome regulation/activity","https://www.ebi.ac.uk/ena/browser/view/PRJNA1047123","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00364","ena","ENA_Q2","PRJDB10614","The Autism-Related Protein CHD8 Contributes to the Stemness and Differentiation of Mouse Hematopoietic Stem Cells","https://www.ebi.ac.uk/ena/browser/view/PRJDB10614","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00365","ena","ENA_Q2","PRJDB10650","Single cell RNA-sequencing analysis of human neural precursor cell (NPC) organoids with reciprocal 1q21.1 copy number variations (CNVs)","https://www.ebi.ac.uk/ena/browser/view/PRJDB10650","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00366","ena","ENA_Q2","PRJDB11106","Single cell RNA-sequencing analysis of human neuronal cells derived from isogenic human ES cells with 16p11.2 deletion","https://www.ebi.ac.uk/ena/browser/view/PRJDB11106","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00367","ena","ENA_Q2","PRJDB13555","Deletion of autism risk factor Chd8 in postmitotic neurons affects activity-dependent transcriptional responses","https://www.ebi.ac.uk/ena/browser/view/PRJDB13555","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00368","ena","ENA_Q2","PRJDB13598","Autism in a dish: ES cell models of autism with copy number variations reveal cell-type-specific vulnerability","https://www.ebi.ac.uk/ena/browser/view/PRJDB13598","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00369","ena","ENA_Q2","PRJDB15535","Loss of early induction of CD11c positive microglia in lipopolysaccharide-induced maternal immune activation model","https://www.ebi.ac.uk/ena/browser/view/PRJDB15535","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00370","ena","ENA_Q2","PRJDB17034","AUTS2 is required for neuron production in developing cerebral cortex (RNA-seq)","https://www.ebi.ac.uk/ena/browser/view/PRJDB17034","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00371","ena","ENA_Q2","PRJDB17038","AUTS2 is required for neuron production in developing cerebral cortex (CUT&Tag)","https://www.ebi.ac.uk/ena/browser/view/PRJDB17038","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00372","ena","ENA_Q2","PRJDB29025","Aging-induced changes in sperm DNA methylation contribute to abnormal social behavior in offspring","https://www.ebi.ac.uk/ena/browser/view/PRJDB29025","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00373","ena","ENA_Q2","PRJDB3558","CHD8 haploinsufficiency results in delayed neurodevelopment and autistic-like phenotypes in mice","https://www.ebi.ac.uk/ena/browser/view/PRJDB3558","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00374","ena","ENA_Q2","PRJDB3603","Mice containing a human chromosome 15 (Tc15 mice) model behavioral impairment","https://www.ebi.ac.uk/ena/browser/view/PRJDB3603","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00375","ena","ENA_Q2","PRJDB4619","Target resequencing of neurodevelopmental-related genes","https://www.ebi.ac.uk/ena/browser/view/PRJDB4619","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00376","ena","ENA_Q2","PRJDB5424","Histone modification analysis for ASD model mice with CHD8 mutation","https://www.ebi.ac.uk/ena/browser/view/PRJDB5424","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00377","ena","ENA_Q2","PRJDB5629","Hyper-activation of nonsense-mediated mRNA decay in fragile X mental retardation syndrome","https://www.ebi.ac.uk/ena/browser/view/PRJDB5629","2026-04-02","exclude","not_asd","Fragile X syndrome genetic study; autism mentioned as association","screening_agent","1"
"SCR00378","ena","ENA_Q2","PRJDB5953","Whole-brain mRNA expression profiles in autism risk gene hetero KO mouse","https://www.ebi.ac.uk/ena/browser/view/PRJDB5953","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00379","ena","ENA_Q2","PRJDB6859","The Autism-Related Protein CHD8 Cooperates with C/EBPb to Regulate Adipogenesis","https://www.ebi.ac.uk/ena/browser/view/PRJDB6859","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00380","ena","ENA_Q2","PRJDB9533","The Autism-Related Protein SETD5 Controls Neural Cell Proliferation Through Epigenetic Regulation of rDNA Expression","https://www.ebi.ac.uk/ena/browser/view/PRJDB9533","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00381","ena","ENA_Q2","PRJEB12581","Transgenerational transmission and modification of pathological traits induced by prenatal immune activation","https://www.ebi.ac.uk/ena/browser/view/PRJEB12581","2026-04-02","exclude","not_asd","No explicit ASD/autism phenotype in title or description","screening_agent","1"
"SCR00382","ena","ENA_Q2","PRJEB35773","DLG2 knockout reveals early neurodevelopmental transcriptional programs disrupted in schizophrenia and a wide spectrum of related disorders","https://www.ebi.ac.uk/ena/browser/view/PRJEB35773","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00383","ena","ENA_Q2","PRJEB35852","DNA-methylation changes in the brain and fixation of alleles between chicken lineages due to the selection on two extremes of a maladaptive behaviour","https://www.ebi.ac.uk/ena/browser/view/PRJEB35852","2026-04-02","exclude","not_asd","No explicit ASD/autism phenotype in title or description","screening_agent","1"
"SCR00384","ena","ENA_Q2","PRJEB34880","PTEN_loss_in_Murine_Tumours___WES","https://www.ebi.ac.uk/ena/browser/view/PRJEB34880","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00385","ena","ENA_Q2","PRJEB36032","PTEN_loss_in_Murine_Tumours___TGS","https://www.ebi.ac.uk/ena/browser/view/PRJEB36032","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00386","ena","ENA_Q2","PRJEB36527","Effect of Tcf7l2 Knockout in the development and identity of Mouse brain Thalamus at embryonic stage E18.5 and P60","https://www.ebi.ac.uk/ena/browser/view/PRJEB36527","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00387","ena","ENA_Q2","PRJEB42907","UNIQUE GENOME VARIANTS IN CONGENITAL NEURODEVELOPMENTAL DISORDERS","https://www.ebi.ac.uk/ena/browser/view/PRJEB42907","2026-04-02","exclude","not_asd","General neurodevelopmental disorders study; ASD not primary focus","screening_agent","1"
"SCR00388","ena","ENA_Q2","PRJEB46128","KMT2D haploinsufficiency in Kabuki Syndrome disrupts neuronal function through transcriptional and chromatin rewiring","https://www.ebi.ac.uk/ena/browser/view/PRJEB46128","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00389","ena","ENA_Q2","PRJEB46758","Single cell transcriptome analysis of the effect of the 16p11.2 microdeletion on hIPSC derived developing human GABAergic neurons","https://www.ebi.ac.uk/ena/browser/view/PRJEB46758","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00390","ena","ENA_Q2","PRJEB63149","RNA Targets and Function of Topoisomerase 3beta in Reducing Stress in Neuronal Physiology","https://www.ebi.ac.uk/ena/browser/view/PRJEB63149","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00391","ena","ENA_Q2","PRJEB71500","Capture Hi-C (HiCap) experiments performed on LUHMES cell line","https://www.ebi.ac.uk/ena/browser/view/PRJEB71500","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00392","ena","ENA_Q2","PRJEB82459","Phenotypic manifestations of a new variant in HDAC4 gene","https://www.ebi.ac.uk/ena/browser/view/PRJEB82459","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00393","ena","ENA_Q2","PRJNA184348","Human lymphoblastoid cell lines: controls vs. patients with autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA184348","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00394","ena","ENA_Q2","PRJNA202963","Epigenetic Marks as Peripheral Biomarkers of Autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA202963","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00395","ena","ENA_Q2","PRJNA202964","Epigenetic Marks as Peripheral Biomarkers of Autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA202964","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00396","ena","ENA_Q2","PRJNA203309","RNA-Seq studies of Gene Expression in Cells and Networks in FI and ACC in Autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA203309","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
